Date,Price
15/02/16,333.15
14/02/16,333.03
11/02/16,332.71
10/02/16,332.76
09/02/16,333.19
08/02/16,333.67
07/02/16,333.92
04/02/16,333.87
03/02/16,334.15
02/02/16,333.77
01/02/16,333.11
31/01/16,333.46
28/01/16,331.86
27/01/16,331.38
26/01/16,331.17
25/01/16,331.1
24/01/16,330.53
21/01/16,330.47
20/01/16,329.36
19/01/16,328.72
18/01/16,329.07
17/01/16,329.98
14/01/16,329.99
13/01/16,329.56
12/01/16,329.15
11/01/16,329.56
10/01/16,330.57
07/01/16,330.23
06/01/16,330.51
05/01/16,330.93
04/01/16,331.3
03/01/16,331.14
31/12/15,330.47
30/12/15,330.35
29/12/15,330.82
28/12/15,330.97
27/12/15,331.07
24/12/15,330.96
23/12/15,330.82
22/12/15,330.62
21/12/15,330.99
20/12/15,331.06
17/12/15,330.35
16/12/15,330.03
15/12/15,330.09
14/12/15,330.5
13/12/15,331.44
10/12/15,331
09/12/15,330.22
08/12/15,331.05
07/12/15,331.17
06/12/15,330.87
03/12/15,331.5
02/12/15,332.25
01/12/15,332.34
30/11/15,331.65
29/11/15,331.95
26/11/15,332.68
25/11/15,332.62
24/11/15,331.79
23/11/15,330.63
22/11/15,330.83
19/11/15,331.11
18/11/15,330.79
17/11/15,331.21
16/11/15,332.31
15/11/15,332.3
12/11/15,331.42
11/11/15,330.58
10/11/15,330.83
09/11/15,330.09
08/11/15,330.38
05/11/15,332.05
04/11/15,332.45
03/11/15,332.64
02/11/15,333.6
01/11/15,334.97
29/10/15,334.68
28/10/15,336.15
27/10/15,337.32
26/10/15,336.04
25/10/15,334.66
22/10/15,334.95
21/10/15,334.55
20/10/15,334.16
19/10/15,334.77
18/10/15,335.34
15/10/15,334.93
14/10/15,334.69
13/10/15,333.82
12/10/15,333.16
11/10/15,331.97
08/10/15,332.22
07/10/15,331.16
06/10/15,330.38
01/10/15,330.49
30/09/15,330.57
29/09/15,331.49
24/09/15,332.65
21/09/15,331.8
20/09/15,330.18
17/09/15,327.62
16/09/15,327.78
10/09/15,330.09
09/09/15,330.2
08/09/15,331.4
07/09/15,332.34
06/09/15,332.67
03/09/15,333.09
02/09/15,333.7
01/09/15,335.13
31/08/15,335.36
30/08/15,335.68
27/08/15,335.25
26/08/15,333.86
25/08/15,332.92
24/08/15,333.23
23/08/15,333.06
20/08/15,332.64
19/08/15,331.45
18/08/15,331.82
17/08/15,331.09
16/08/15,330.77
13/08/15,331.02
12/08/15,330.79
11/08/15,329.38
10/08/15,328.5
09/08/15,329.47
06/08/15,330.15
05/08/15,330.35
04/08/15,331.98
03/08/15,333.08
02/08/15,333.02
30/07/15,332.43
29/07/15,332.02
28/07/15,333.71
27/07/15,334.92
23/07/15,333.93
22/07/15,333.62
21/07/15,334.02
20/07/15,333.69
19/07/15,332.99
16/07/15,332.44
15/07/15,331.53
14/07/15,329.77
13/07/15,328.97
12/07/15,329.98
09/07/15,331.3
08/07/15,332.38
07/07/15,333.65
06/07/15,330.86
05/07/15,330.44
02/07/15,330.26
01/07/15,330.47
30/06/15,331.11
29/06/15,329.3
28/06/15,329.74
25/06/15,330.92
24/06/15,331.5
23/06/15,332.38
22/06/15,334.76
21/06/15,336.76
18/06/15,335.89
17/06/15,335.19
16/06/15,335.48
15/06/15,334.91
14/06/15,333.93
11/06/15,333.16
10/06/15,332.27
09/06/15,333.12
08/06/15,334.97
07/06/15,332.8
04/06/15,336.17
03/06/15,338.3
02/06/15,342.08
01/06/15,346.16
31/05/15,346.4
28/05/15,345.62
27/05/15,344.77
26/05/15,344.63
25/05/15,344.75
21/05/15,344.04
20/05/15,341.82
19/05/15,341.21
18/05/15,343.53
17/05/15,345.8
14/05/15,342.68
13/05/15,344.55
12/05/15,344.72
11/05/15,347.22
10/05/15,348.51
07/05/15,346.85
06/05/15,347.84
05/05/15,350.38
04/05/15,352.64
03/05/15,351.91
30/04/15,353.84
29/04/15,355.97
28/04/15,356.58
27/04/15,356.74
26/04/15,356.81
21/04/15,355
20/04/15,354.22
19/04/15,353.55
16/04/15,353.08
15/04/15,352.61
14/04/15,351.78
13/04/15,350.51
12/04/15,350.25
08/04/15,350.08
07/04/15,350.01
06/04/15,350.18
05/04/15,349.5
02/04/15,348.45
01/04/15,348.72
31/03/15,348.06
30/03/15,347.9
29/03/15,347.8
26/03/15,347.72
25/03/15,347.79
24/03/15,348.19
23/03/15,347.66
22/03/15,348.42
19/03/15,348.06
18/03/15,346.86
16/03/15,346.46
15/03/15,346.03
12/03/15,346.6
11/03/15,347.09
10/03/15,346.71
09/03/15,346.08
08/03/15,346.02
04/03/15,347.75
03/03/15,348.62
02/03/15,349.11
01/03/15,348.91
26/02/15,348.27
25/02/15,348.36
24/02/15,346.29
23/02/15,344.99
22/02/15,342.48
19/02/15,342.39
18/02/15,342.08
17/02/15,342.87
16/02/15,343.3
15/02/15,342.43
12/02/15,341.89
11/02/15,340.52
10/02/15,339.3
09/02/15,339.41
08/02/15,338.78
05/02/15,339.99
04/02/15,339.69
03/02/15,340.4
02/02/15,340.61
01/02/15,340.69
29/01/15,340.04
28/01/15,339.08
27/01/15,340.1
26/01/15,339.68
25/01/15,339.88
22/01/15,338.38
21/01/15,338.14
20/01/15,338.66
19/01/15,338.04
18/01/15,337.97
15/01/15,337.14
14/01/15,335.95
13/01/15,335.66
12/01/15,336.44
11/01/15,335.61
08/01/15,334.86
07/01/15,334.59
06/01/15,333.91
05/01/15,333.43
04/01/15,332.4
01/01/15,331.68
31/12/14,331.04
30/12/14,331.09
29/12/14,330.61
28/12/14,330.52
25/12/14,330.64
24/12/14,330.9
23/12/14,331.53
22/12/14,332.44
21/12/14,331.29
18/12/14,331.01
17/12/14,330
16/12/14,329.54
15/12/14,331.52
14/12/14,334.1
11/12/14,333.93
10/12/14,334.61
09/12/14,335.1
08/12/14,335.28
07/12/14,336.5
04/12/14,337.59
03/12/14,337.61
02/12/14,337.33
01/12/14,335.89
30/11/14,336.13
27/11/14,335.15
26/11/14,334.77
25/11/14,333.53
24/11/14,333.56
23/11/14,333.85
20/11/14,334.42
19/11/14,334.25
18/11/14,334.73
17/11/14,335.46
16/11/14,336.34
13/11/14,335.29
12/11/14,334.9
11/11/14,334.25
10/11/14,335.36
09/11/14,335.86
06/11/14,335.44
05/11/14,335.69
04/11/14,336.73
03/11/14,336.62
02/11/14,337.5
30/10/14,337.22
29/10/14,336.58
28/10/14,336.27
27/10/14,336.55
26/10/14,336.59
23/10/14,335.31
22/10/14,335.92
21/10/14,335.87
20/10/14,335.87
19/10/14,336.33
14/10/14,336.33
13/10/14,335.69
12/10/14,335.96
07/10/14,334.55
06/10/14,334.4
05/10/14,333.7
02/10/14,333.77
01/10/14,333.71
30/09/14,333.25
29/09/14,333.43
28/09/14,333.58
23/09/14,333.02
22/09/14,332.77
21/09/14,332.17
18/09/14,332.18
17/09/14,332.35
16/09/14,332.23
15/09/14,331.56
14/09/14,331.2
11/09/14,332.2
10/09/14,331.94
09/09/14,332.67
08/09/14,333.32
07/09/14,333.19
04/09/14,333.14
03/09/14,332.74
02/09/14,332.88
01/09/14,333.87
31/08/14,334.48
28/08/14,333.83
27/08/14,333.31
26/08/14,333.13
25/08/14,331.98
24/08/14,330.53
21/08/14,330.53
20/08/14,330.42
19/08/14,330.31
18/08/14,329.91
17/08/14,329.85
14/08/14,329.13
13/08/14,328.39
12/08/14,328.45
11/08/14,328.55
10/08/14,328.81
07/08/14,328.49
06/08/14,328.59
04/08/14,329.39
03/08/14,329.66
31/07/14,329.08
30/07/14,330.24
29/07/14,330.92
28/07/14,330.5
27/07/14,329.39
24/07/14,329.04
23/07/14,328.95
22/07/14,328.34
21/07/14,328.14
20/07/14,328.04
17/07/14,328.72
16/07/14,327.87
15/07/14,327.93
14/07/14,327.72
13/07/14,327.55
10/07/14,327.77
09/07/14,326.87
08/07/14,326.3
07/07/14,326.47
06/07/14,327.3
03/07/14,327.09
02/07/14,327.61
01/07/14,328.05
30/06/14,327.96
29/06/14,328.17
26/06/14,328.01
25/06/14,327.49
24/06/14,327
23/06/14,326.57
22/06/14,326.81
19/06/14,326.78
18/06/14,325.84
17/06/14,325.48
16/06/14,326.21
15/06/14,327.13
12/06/14,326.84
11/06/14,326.22
10/06/14,326.37
09/06/14,326.44
08/06/14,326.54
05/06/14,325.9
02/06/14,326.14
01/06/14,326.18
29/05/14,326.55
28/05/14,326
27/05/14,324.58
26/05/14,325
25/05/14,325.71
22/05/14,325.83
21/05/14,326.06
20/05/14,325.72
19/05/14,325.51
18/05/14,325.24
15/05/14,325.07
14/05/14,324.27
13/05/14,323.11
12/05/14,322.96
11/05/14,323.49
08/05/14,323.03
07/05/14,322.32
04/05/14,322.29
01/05/14,321.96
30/04/14,321.41
29/04/14,320.9
28/04/14,321.23
27/04/14,321.66
24/04/14,321.41
23/04/14,321.31
22/04/14,320.96
17/04/14,321.77
16/04/14,321.21
13/04/14,320.86
10/04/14,320.5
09/04/14,320.08
08/04/14,320.32
07/04/14,319.88
06/04/14,319.8
03/04/14,319.16
02/04/14,318.75
01/04/14,319.19
31/03/14,319.33
30/03/14,319.91
27/03/14,319.9
26/03/14,320.25
25/03/14,320.58
24/03/14,320.53
23/03/14,320.48
20/03/14,319.91
19/03/14,320.66
18/03/14,320.38
17/03/14,320.62
13/03/14,319.93
12/03/14,319.84
11/03/14,319.05
10/03/14,318.49
09/03/14,317.94
06/03/14,317.74
05/03/14,317.54
04/03/14,317.47
03/03/14,317.28
02/03/14,316.85
27/02/14,316.12
26/02/14,315.85
25/02/14,315.64
24/02/14,314.7
23/02/14,315.08
20/02/14,314.85
19/02/14,315.49
18/02/14,315.29
17/02/14,315.36
16/02/14,314.9
13/02/14,314.82
12/02/14,314.51
11/02/14,314.95
10/02/14,315.17
09/02/14,315.2
06/02/14,314.94
05/02/14,315.26
04/02/14,315.09
03/02/14,314.54
02/02/14,314.01
30/01/14,314.13
29/01/14,314.22
28/01/14,314.04
27/01/14,314.69
26/01/14,314.99
23/01/14,314.53
22/01/14,313.49
21/01/14,313.6
20/01/14,313.67
19/01/14,313.81
16/01/14,313.57
15/01/14,313.24
14/01/14,313.63
13/01/14,313.67
12/01/14,313.51
09/01/14,312.76
08/01/14,312.73
07/01/14,313.24
06/01/14,312.97
05/01/14,312.51
02/01/14,312.22
01/01/14,312.24
31/12/13,313.04
30/12/13,313.06
29/12/13,313.5
26/12/13,313.85
25/12/13,313.85
24/12/13,313.76
23/12/13,314.43
22/12/13,314.82
19/12/13,314.22
18/12/13,314.92
17/12/13,315.35
16/12/13,315.93
15/12/13,316.12
12/12/13,316.23
11/12/13,316.74
10/12/13,316.62
09/12/13,316.01
08/12/13,315.56
05/12/13,315.55
04/12/13,315.99
03/12/13,316.25
02/12/13,315.56
01/12/13,315.75
28/11/13,315.09
27/11/13,314.88
26/11/13,314.97
25/11/13,314.75
24/11/13,314.5
21/11/13,313.67
20/11/13,314.06
19/11/13,314.27
18/11/13,313.87
17/11/13,313.48
14/11/13,312.36
13/11/13,312.07
12/11/13,311.51
11/11/13,310.67
10/11/13,310.36
07/11/13,311.3
06/11/13,310.3
05/11/13,310.21
04/11/13,310.68
03/11/13,310.33
31/10/13,310.9
30/10/13,311.48
29/10/13,311.41
28/10/13,311.45
27/10/13,311.44
24/10/13,311
23/10/13,311.02
22/10/13,311.06
21/10/13,310.51
20/10/13,310.77
17/10/13,309.75
16/10/13,308.33
15/10/13,308.4
14/10/13,308.63
13/10/13,309.11
10/10/13,308.74
09/10/13,308.88
08/10/13,308.67
07/10/13,308.68
06/10/13,308.66
03/10/13,308.26
02/10/13,307.83
01/10/13,307.48
30/09/13,308.11
29/09/13,308.72
24/09/13,308.48
23/09/13,307.64
22/09/13,306.99
17/09/13,305.77
16/09/13,306.21
15/09/13,305.82
12/09/13,305.66
11/09/13,305.28
10/09/13,304.5
09/09/13,304.1
08/09/13,303.72
03/09/13,304.25
02/09/13,304.86
01/09/13,305.1
29/08/13,304.41
28/08/13,304.55
27/08/13,305.01
26/08/13,305.8
25/08/13,305.91
22/08/13,305.02
21/08/13,305.51
20/08/13,306.01
19/08/13,305.77
18/08/13,306.25
15/08/13,306.94
14/08/13,307.41
13/08/13,307.72
12/08/13,308.02
11/08/13,308.29
08/08/13,308.07
07/08/13,308.25
06/08/13,308.02
05/08/13,308.07
04/08/13,308.11
01/08/13,307.57
31/07/13,307.76
30/07/13,308.13
29/07/13,308.17
28/07/13,307.97
25/07/13,307.32
24/07/13,307.66
23/07/13,308.53
22/07/13,308.69
21/07/13,308.1
18/07/13,307.28
17/07/13,306.97
15/07/13,305.78
14/07/13,304.97
11/07/13,304.83
10/07/13,304.31
09/07/13,304.85
08/07/13,304.33
07/07/13,304.63
04/07/13,305.88
03/07/13,305.51
02/07/13,304.67
01/07/13,303.98
30/06/13,303.92
27/06/13,303.14
26/06/13,302.8
25/06/13,302.56
24/06/13,302
23/06/13,303.06
20/06/13,303.45
19/06/13,304.92
18/06/13,305.44
17/06/13,306.04
16/06/13,305.89
13/06/13,304.62
12/06/13,304.25
11/06/13,304.36
10/06/13,305.46
09/06/13,305.67
06/06/13,305.9
05/06/13,305.7
04/06/13,305.64
03/06/13,305.87
02/06/13,307.06
30/05/13,306.84
29/05/13,307.7
28/05/13,309.09
27/05/13,308.51
26/05/13,308.58
23/05/13,308.6
22/05/13,309.23
21/05/13,308.33
20/05/13,308.99
19/05/13,308.13
16/05/13,307.49
13/05/13,306.07
12/05/13,305.16
09/05/13,306.09
08/05/13,305.6
07/05/13,305.47
06/05/13,305.14
05/05/13,305.74
02/05/13,306.79
01/05/13,306.7
30/04/13,306.15
29/04/13,305.74
28/04/13,304.93
25/04/13,304
24/04/13,303.99
23/04/13,304.58
22/04/13,304.33
21/04/13,304.38
18/04/13,303.95
17/04/13,303.6
14/04/13,303.21
11/04/13,302.69
10/04/13,301.98
09/04/13,301.79
08/04/13,301.64
07/04/13,301.83
04/04/13,301.33
03/04/13,300.92
02/04/13,300.91
28/03/13,301.23
27/03/13,301.35
24/03/13,300.91
21/03/13,299.98
20/03/13,299.7
19/03/13,299.72
18/03/13,299.84
17/03/13,299.89
14/03/13,299.53
13/03/13,299.74
12/03/13,300.05
11/03/13,300
10/03/13,300.39
07/03/13,301.27
06/03/13,301.56
05/03/13,301.44
04/03/13,301.18
03/03/13,300.52
28/02/13,300.03
27/02/13,300.22
26/02/13,300.29
25/02/13,300.3
21/02/13,300.44
20/02/13,300.16
19/02/13,299.98
18/02/13,299.6
17/02/13,299.25
14/02/13,299.28
13/02/13,298.91
12/02/13,299.67
11/02/13,299.85
10/02/13,300.05
07/02/13,300.18
06/02/13,300.34
05/02/13,299.94
04/02/13,299.61
03/02/13,300.17
31/01/13,300.16
30/01/13,299.97
29/01/13,300.13
28/01/13,301.17
27/01/13,301.51
24/01/13,302.19
23/01/13,301.85
21/01/13,301.5
20/01/13,301.44
17/01/13,301.73
16/01/13,302.38
15/01/13,302.12
14/01/13,301.33
13/01/13,301.29
10/01/13,301.4
09/01/13,301.72
08/01/13,301.17
07/01/13,300.78
06/01/13,301.79
03/01/13,302.82
02/01/13,302.8
01/01/13,303.31
31/12/12,303.94
30/12/12,303.64
27/12/12,303.12
26/12/12,303.52
25/12/12,303.45
24/12/12,302.84
23/12/12,302.16
20/12/12,301.62
19/12/12,301.52
18/12/12,302.04
17/12/12,302.6
16/12/12,302.26
13/12/12,301.68
12/12/12,301.51
11/12/12,301.26
10/12/12,301.03
09/12/12,300.6
06/12/12,300.19
05/12/12,299.4
04/12/12,298.68
03/12/12,298.63
02/12/12,298.98
29/11/12,298.91
28/11/12,299.16
27/11/12,298.96
26/11/12,299.06
25/11/12,298.56
22/11/12,297.98
21/11/12,297.63
20/11/12,297.88
19/11/12,298.09
18/11/12,298.18
15/11/12,298.66
14/11/12,298.87
13/11/12,299.42
12/11/12,299.33
11/11/12,299.26
08/11/12,298.76
07/11/12,298.86
06/11/12,298.35
05/11/12,298.45
04/11/12,298.29
01/11/12,298.36
31/10/12,298.06
30/10/12,297.66
29/10/12,296.21
28/10/12,296.59
25/10/12,296.31
24/10/12,296.89
23/10/12,297.2
22/10/12,297.09
21/10/12,296.83
18/10/12,296.24
17/10/12,296.31
16/10/12,296.49
15/10/12,297.13
14/10/12,296.76
11/10/12,296.25
10/10/12,295.65
09/10/12,295.15
04/10/12,295.47
03/10/12,295.85
02/10/12,295.15
27/09/12,294.63
24/09/12,294.22
23/09/12,293.77
20/09/12,293.19
19/09/12,292.55
13/09/12,291.37
12/09/12,291.32
11/09/12,291.77
10/09/12,291.54
09/09/12,291.42
06/09/12,291.37
05/09/12,291.97
04/09/12,292.24
03/09/12,292.36
02/09/12,292.36
30/08/12,291.84
29/08/12,292.22
28/08/12,292.59
27/08/12,292.6
26/08/12,292.49
23/08/12,292.3
22/08/12,292.05
21/08/12,291.46
20/08/12,291.62
19/08/12,291.45
16/08/12,290.79
15/08/12,290.43
14/08/12,290.04
13/08/12,289.24
12/08/12,289.91
09/08/12,290.46
08/08/12,291.66
07/08/12,291.33
06/08/12,292.49
05/08/12,292.72
02/08/12,292.63
01/08/12,292.47
31/07/12,292.45
30/07/12,292.3
26/07/12,292.11
25/07/12,291.36
24/07/12,290.51
23/07/12,290.46
22/07/12,289.75
19/07/12,289.4
18/07/12,289.61
17/07/12,289.06
16/07/12,288.83
15/07/12,288.58
12/07/12,288.43
11/07/12,288.06
10/07/12,288.38
09/07/12,288
08/07/12,287.44
05/07/12,287.2
04/07/12,286.57
03/07/12,286.35
02/07/12,286.05
01/07/12,285.44
28/06/12,285.12
27/06/12,285
26/06/12,285.68
25/06/12,285.57
24/06/12,285.56
21/06/12,286
20/06/12,286.38
19/06/12,286.56
18/06/12,286.23
17/06/12,286.42
14/06/12,286.46
13/06/12,285.91
12/06/12,285.89
11/06/12,285.42
10/06/12,285.72
07/06/12,285.87
06/06/12,286.02
05/06/12,286.49
04/06/12,286.69
03/06/12,287.08
31/05/12,286.16
30/05/12,286.69
29/05/12,286.25
28/05/12,286.15
24/05/12,285.67
23/05/12,285.03
22/05/12,284.48
21/05/12,283.93
20/05/12,284.03
17/05/12,283.52
16/05/12,284
15/05/12,284.57
14/05/12,284.89
13/05/12,284.69
10/05/12,284.57
09/05/12,284.7
08/05/12,284.28
07/05/12,284.2
06/05/12,284.21
03/05/12,283.84
02/05/12,283.73
01/05/12,283.68
30/04/12,283.8
29/04/12,283.42
24/04/12,283.1
23/04/12,282.93
22/04/12,283.07
19/04/12,283.16
18/04/12,283.04
17/04/12,282.89
16/04/12,283.18
15/04/12,283.16
11/04/12,283.08
10/04/12,282.73
09/04/12,282.35
08/04/12,282.15
05/04/12,281.71
04/04/12,281.45
03/04/12,281.63
02/04/12,281.64
01/04/12,281.43
29/03/12,281.35
28/03/12,281.33
27/03/12,281.09
26/03/12,281.21
25/03/12,281.14
22/03/12,281.04
21/03/12,280.7
20/03/12,280.26
19/03/12,280.12
18/03/12,280.39
15/03/12,280.21
14/03/12,279.71
13/03/12,280.37
12/03/12,280.4
11/03/12,280.12
07/03/12,280.37
06/03/12,280.42
05/03/12,280.4
04/03/12,280.37
01/03/12,280.55
29/02/12,281.12
28/02/12,281.52
27/02/12,281.24
26/02/12,281.24
23/02/12,281.36
22/02/12,281.21
21/02/12,280.9
20/02/12,281.21
19/02/12,281.53
16/02/12,281.49
15/02/12,281.04
14/02/12,280.72
13/02/12,280.65
12/02/12,280.83
07/02/12,281.22
06/02/12,281.25
05/02/12,281.42
02/02/12,281.76
01/02/12,281.52
31/01/12,281.38
30/01/12,281.37
29/01/12,280.73
26/01/12,280.3
25/01/12,279.73
24/01/12,279.55
23/01/12,279.2
22/01/12,279.59
19/01/12,279.76
18/01/12,279.92
17/01/12,279.71
16/01/12,279.88
15/01/12,279.81
12/01/12,280.03
11/01/12,279.94
10/01/12,279.75
09/01/12,279.61
08/01/12,278.94
05/01/12,278.98
04/01/12,278.79
03/01/12,278.84
02/01/12,278.51
01/01/12,278.32
29/12/11,277.94
28/12/11,277.93
27/12/11,277.99
26/12/11,278.25
25/12/11,277.99
22/12/11,277.53
21/12/11,277.28
20/12/11,276.95
19/12/11,277.15
18/12/11,277.14
15/12/11,277.76
14/12/11,277.31
13/12/11,277.22
12/12/11,276.97
11/12/11,277.73
08/12/11,277.76
07/12/11,277.3
06/12/11,276.92
05/12/11,276.53
04/12/11,276.08
01/12/11,275.9
30/11/11,275.58
29/11/11,275.64
28/11/11,275.7
27/11/11,275.14
24/11/11,275.34
23/11/11,275.95
22/11/11,275.87
21/11/11,275.79
20/11/11,276.25
17/11/11,276.43
16/11/11,276.21
15/11/11,275.83
14/11/11,275.46
13/11/11,275.79
10/11/11,275.83
09/11/11,275.98
08/11/11,276.12
07/11/11,276.82
06/11/11,277.01
03/11/11,276.78
02/11/11,276.6
01/11/11,276.76
31/10/11,277.19
30/10/11,276.93
27/10/11,276.74
26/10/11,276.82
25/10/11,276.29
24/10/11,275.77
23/10/11,275.3
18/10/11,275.01
17/10/11,274.48
16/10/11,274.57
11/10/11,275.03
10/10/11,275.55
09/10/11,275.99
06/10/11,275.95
05/10/11,275.69
04/10/11,275.8
03/10/11,275.42
02/10/11,274.82
27/09/11,274.86
26/09/11,273.83
25/09/11,273.34
22/09/11,273.19
21/09/11,273.05
20/09/11,272.48
19/09/11,271.91
18/09/11,272.17
15/09/11,270.66
14/09/11,270.45
13/09/11,270.33
12/09/11,270.58
11/09/11,273.07
08/09/11,273.2
07/09/11,273.16
06/09/11,273.28
05/09/11,274.35
04/09/11,274.87
01/09/11,273.97
31/08/11,274.33
30/08/11,274.56
29/08/11,273.49
28/08/11,272.88
25/08/11,272.31
24/08/11,272.27
23/08/11,272.11
22/08/11,271.71
21/08/11,271.98
18/08/11,272.79
17/08/11,271.9
16/08/11,271.73
15/08/11,271.57
14/08/11,271
11/08/11,271.67
10/08/11,271.28
08/08/11,267.88
07/08/11,267.93
04/08/11,269.91
03/08/11,269.58
02/08/11,269.65
01/08/11,269.42
31/07/11,269.8
28/07/11,271.19
27/07/11,271.1
26/07/11,271.1
25/07/11,271.3
24/07/11,271.13
21/07/11,271.19
20/07/11,271.07
19/07/11,270.73
18/07/11,270.72
17/07/11,270.34
14/07/11,269.71
13/07/11,269.36
12/07/11,268.94
11/07/11,269.27
10/07/11,269.17
07/07/11,268.55
06/07/11,268.76
05/07/11,268.07
04/07/11,267.53
03/07/11,267
30/06/11,267.3
29/06/11,267.09
28/06/11,267.43
27/06/11,267.33
26/06/11,267.29
23/06/11,266.79
22/06/11,266.59
21/06/11,266.19
20/06/11,265.69
19/06/11,266.11
16/06/11,266.49
15/06/11,267.04
14/06/11,267.47
13/06/11,267.56
12/06/11,268.16
09/06/11,268
06/06/11,267.96
05/06/11,267.95
02/06/11,267.76
01/06/11,267.45
31/05/11,266.98
30/05/11,266.73
29/05/11,266.27
26/05/11,265.63
25/05/11,265.31
24/05/11,265.29
23/05/11,265.57
22/05/11,265.8
19/05/11,265.62
18/05/11,266.04
17/05/11,265.77
16/05/11,265.54
15/05/11,265.07
12/05/11,264.67
11/05/11,264.36
08/05/11,264.51
05/05/11,264.41
04/05/11,264.18
03/05/11,264.51
02/05/11,264.42
01/05/11,264.56
28/04/11,264.42
27/04/11,264.39
26/04/11,264.17
21/04/11,263.59
20/04/11,263.62
17/04/11,263.36
14/04/11,263.15
13/04/11,262.82
12/04/11,263.09
11/04/11,262.96
10/04/11,263.51
07/04/11,263.78
06/04/11,264.01
05/04/11,263.89
04/04/11,263.5
03/04/11,263.28
31/03/11,262.85
30/03/11,262.62
29/03/11,263.37
28/03/11,264.4
27/03/11,264.62
24/03/11,265.15
23/03/11,265.66
22/03/11,265.66
21/03/11,265.66
17/03/11,265.76
16/03/11,265.81
15/03/11,265.52
14/03/11,265.5
13/03/11,265.79
10/03/11,265.75
09/03/11,265.7
08/03/11,265.76
07/03/11,265.76
06/03/11,266.12
03/03/11,266.09
02/03/11,266.4
01/03/11,266.86
28/02/11,267.36
27/02/11,267.34
24/02/11,266.73
23/02/11,266.07
22/02/11,265.91
21/02/11,265.83
20/02/11,265.94
17/02/11,266.22
16/02/11,266.33
15/02/11,266.01
14/02/11,265.85
13/02/11,265.89
10/02/11,265.73
09/02/11,265.71
08/02/11,265.51
07/02/11,265.2
06/02/11,265.16
03/02/11,265.36
02/02/11,266.13
01/02/11,266.16
31/01/11,266.34
30/01/11,266.38
27/01/11,267.13
26/01/11,267.62
25/01/11,267.63
24/01/11,267.37
23/01/11,267.52
20/01/11,268.24
19/01/11,268.7
18/01/11,268.7
17/01/11,268.1
16/01/11,267.92
13/01/11,267.74
12/01/11,267.48
11/01/11,267.73
10/01/11,267.32
09/01/11,266.75
06/01/11,266.38
05/01/11,266.62
04/01/11,267.06
03/01/11,266.69
02/01/11,266.99
30/12/10,266.37
29/12/10,265.48
28/12/10,265.57
27/12/10,265.2
26/12/10,265.17
23/12/10,266.08
22/12/10,266.34
21/12/10,266.54
20/12/10,266.88
19/12/10,266.75
16/12/10,266.05
15/12/10,266.39
14/12/10,266.8
13/12/10,266.86
12/12/10,267.21
09/12/10,267.73
08/12/10,267.53
07/12/10,268.23
06/12/10,268.49
05/12/10,268.29
02/12/10,268.27
01/12/10,268.6
30/11/10,269.57
29/11/10,269.59
28/11/10,269.73
25/11/10,270.31
24/11/10,271
23/11/10,271.43
22/11/10,270.63
21/11/10,270.4
18/11/10,269.95
17/11/10,270.2
16/11/10,269.67
15/11/10,268.78
14/11/10,268.8
11/11/10,270.09
10/11/10,270.16
09/11/10,271.22
08/11/10,271.64
07/11/10,272.95
04/11/10,273.21
03/11/10,273.2
02/11/10,273.95
01/11/10,273.39
31/10/10,273.3
28/10/10,272.5
27/10/10,271.82
26/10/10,272.17
25/10/10,272.21
24/10/10,272.09
21/10/10,272.05
20/10/10,272.18
19/10/10,272.29
18/10/10,271.49
17/10/10,270.6
14/10/10,270.74
13/10/10,270.56
12/10/10,271.28
11/10/10,270.99
10/10/10,270.02
07/10/10,269.16
06/10/10,268.5
05/10/10,268.09
04/10/10,267.44
03/10/10,267.27
28/09/10,266.8
27/09/10,267.19
26/09/10,266.22
21/09/10,265.47
20/09/10,265.8
19/09/10,265.75
16/09/10,266.2
15/09/10,266.76
14/09/10,266.75
13/09/10,267.34
12/09/10,267.68
07/09/10,268.23
06/09/10,267.98
05/09/10,268.1
02/09/10,268.87
01/09/10,268.92
31/08/10,268.74
30/08/10,267.97
29/08/10,267.56
26/08/10,267.42
25/08/10,267.25
24/08/10,266.65
23/08/10,266.22
22/08/10,266.26
19/08/10,265.91
18/08/10,266.27
17/08/10,266.43
16/08/10,266.34
15/08/10,266.75
12/08/10,266.2
11/08/10,266.2
10/08/10,265.73
09/08/10,265.93
08/08/10,266.01
05/08/10,265.07
04/08/10,264.72
03/08/10,264.23
02/08/10,264.36
01/08/10,264.02
29/07/10,263.55
28/07/10,262.64
27/07/10,262.71
26/07/10,263.56
25/07/10,263.37
22/07/10,263.2
21/07/10,262.41
19/07/10,262.08
18/07/10,261.82
15/07/10,261.38
14/07/10,261.35
13/07/10,260.97
12/07/10,260.96
11/07/10,261.66
08/07/10,262.65
07/07/10,263.2
06/07/10,263.28
05/07/10,262.8
04/07/10,262.29
01/07/10,262.31
30/06/10,261.73
29/06/10,260.96
28/06/10,260.09
27/06/10,260.03
24/06/10,259.87
23/06/10,259.67
22/06/10,259.25
21/06/10,258.64
20/06/10,258.82
17/06/10,258.52
16/06/10,258.4
15/06/10,257.82
14/06/10,257.77
13/06/10,257.86
10/06/10,257.87
09/06/10,257.71
08/06/10,257.75
07/06/10,257.45
06/06/10,257.24
03/06/10,256.69
02/06/10,256.75
01/06/10,256.37
31/05/10,256.01
30/05/10,256
